#PATH-POINTS-START Path
36.035,49.939,120
37.857,49.116,120,0
39.685,48.306,120
41.585,47.688,120
43.552,47.338,120
45.55,47.301,120
47.537,47.52,120
49.507,47.863,120
51.478,48.208,120
53.459,48.48,120
55.451,48.651,120
57.45,48.713,120
59.45,48.683,120,0
61.449,48.643,120
63.449,48.612,120
65.449,48.596,120
67.449,48.601,120
69.449,48.627,120
71.448,48.66,120
73.448,48.685,120
75.448,48.699,120
77.448,48.703,120,0
79.448,48.691,120
81.448,48.643,120
83.444,48.528,120
85.428,48.281,120
87.393,47.906,120
89.365,47.573,120
91.349,47.323,120
93.34,47.132,120,0
95.336,47.008,120
97.335,46.987,120
99.332,47.095,120
101.322,47.291,120
103.313,47.484,120
105.308,47.629,120
107.305,47.721,120
107.281,47.064,120,0
105.422,46.329,120
103.538,45.657,120
101.646,45.008,120
99.75,44.371,120
97.852,43.742,120
95.952,43.117,120
94.052,42.494,120
92.151,41.872,120
90.25,41.25,120
88.35,40.627,120
86.45,40.002,120
84.55,39.375,120
82.652,38.746,120
80.755,38.113,120
78.859,37.476,120
76.964,36.836,120
75.071,36.19,120
73.18,35.539,120
71.291,34.882,120
69.405,34.218,120
67.521,33.547,120
65.64,32.867,120
63.762,32.178,120
61.889,31.478,120
60.019,30.767,120
58.155,30.042,120
56.298,29.301,120
54.447,28.542,120
52.606,27.761,120
50.776,26.954,120
48.961,26.115,120
47.166,25.233,120
45.399,24.297,120
43.678,23.279,120
42.041,22.13,120
40.624,20.728,120
40.846,19.384,120,0
42.777,18.866,120
44.709,18.347,120
46.64,17.828,120
48.572,17.309,120
50.503,16.79,120
52.435,16.271,120
54.366,15.752,120
56.298,15.233,120
58.229,14.714,120
60.161,14.195,120
62.092,13.676,120
64.024,13.158,120
65.955,12.639,120
67.887,12.12,120
69.818,11.601,120
71.75,11.082,120
73.707,10.98,120,0
75.688,11.255,120
77.669,11.529,120
79.651,11.803,120
81.632,12.075,120
83.613,12.347,120
85.595,12.618,120
87.577,12.888,120
89.559,13.156,120
91.541,13.423,120
93.523,13.689,120
95.506,13.953,120
97.488,14.214,120
99.472,14.472,120
101.455,14.727,120
103.44,14.976,120
105.425,15.217,120
107.413,15.436,120
107.598,15.285,120
105.627,14.943,120
103.653,14.625,120
101.677,14.316,120
99.7,14.015,120
97.722,13.718,120
95.743,13.426,120
93.764,13.137,120
91.785,12.851,120
89.805,12.568,120
87.825,12.288,120
85.844,12.011,120
83.863,11.737,120
81.881,11.465,120
79.899,11.196,120
77.917,10.93,120
75.935,10.666,120
73.952,10.406,120
71.968,10.148,120
69.985,9.894,120
68,9.644,120
66.016,9.397,120
64.03,9.154,120
62.045,8.916,120
60.058,8.682,120
58.071,8.454,120
56.084,8.232,120
54.095,8.018,120
52.106,7.811,120
50.116,7.615,120
48.124,7.431,120
46.131,7.263,120
44.137,7.117,120
42.14,7.002,120
40.141,6.943,120
38.141,6.971,120,0
36.144,6.896,120
34.888,5.969,120
36.552,4.879,120
38.372,4.051,120
40.227,3.304,120
42.099,2.6,120
43.981,1.922,120
45.869,1.264,120
47.762,0.618,120
49.659,-0.017,120
51.558,-0.644,120
53.459,-1.266,120
55.361,-1.883,120
57.265,-2.496,120
